periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),53,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),20,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,391,Rehusamiento a entrega de bienes depositados o puestos en custodia,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),25,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),14,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,396,Corrupción pasiva de auxiliares jurisdiccionales (corrupción de funcionarios),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),13,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),59,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),32,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-A,Abuso de autoridad condicionando ilegalmente la entrega de bienes y servicios,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),11,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-B,Cohecho pasivo impropio en el ejercicio de la función policial (corrupción de funcionarios),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,43,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,16,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,364,Participación en ejercicio ilegal de la profesión ,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,19,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,19,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,1820,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,370,Atentado contra la conservación e identidad de objeto,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,371,Negativa a colaborar con la administración de justicia,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,373,Sustracción de objetos requisados por autoridad,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,374,Desacato,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,375,Perturbación del orden en el lugar donde la autoridad ejerce su función (Desacato),4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",37,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-B,Ingreso indebido de materiales o componentes con fines de elaboración de equipos de comunicación en centros de detención o reclusión,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,64,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,6,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,11,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,55,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,71,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,415,Amotinamiento de detenido o interno,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,92,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,30,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,419,Detención ilegal (prevaricato),1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,422,Negativa a administrar justicia,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,423,Negativa al cumplimiento de obligaciones de notario y auxiliares jurisdiccionales,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417-A,Insolvencia provocada,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,ATENTADOS CONTRA EL SISTEMA CREDITICIO,209,Actos Ilícitos,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,25,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,232,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,493,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,144,Fingimiento de embarazo o parto,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,3,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,MATRIMONIOS ILEGALES,139,Bigamia,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,6010,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,7,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),151,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,462,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,299,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,5,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",435,Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,192,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,31,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,GENOCIDIO,319,Genocidio.,1,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,4,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,46,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-A,Pornografía infantil,10,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",8,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,24,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,2,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,205,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
ENERO - DICIEMBRE,2022,06/01/2023,LAMBAYEQUE,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,9,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,15/06/2023
